athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
4702387,Jalen Terry,2199,Eastern Michigan Eagles,110.0847,111.1901,-1.1054,49.7207,151.6923,-101.9716,100.8663,,,,,,,,0.4694,0.5371,0.3614,0.3748,0.3154,0.7824,0.454,0.5242,0.371,0.3786,0.677,0.3137,33.8674,15.2508,16.1605,1291.7326,1293.2808,12.0674,17.7992,1422.0,1438.0,6.0,27.0,1078.0,506.0,404.0,146.0,1075.0,488.0,407.0,151.0,197.0,438.0,209.0,431.0
4897197,Augustas Marciulionis,2608,Saint Mary's Gaels,115.8616,91.4425,24.4191,53.4722,127.57,-74.0978,98.5169,,,,,,,,0.4584,0.514,0.329,0.3383,0.2796,0.7116,0.4013,0.4437,0.2812,0.3013,0.744,0.441,40.9172,25.0758,14.0808,1208.3382,1207.3163,26.1818,29.0037,1400.0,1104.0,14.0,37.0,1141.0,523.0,386.0,127.0,1039.0,417.0,313.0,88.0,303.0,494.0,170.0,384.0
5241845,Colin Darby,2934,Cal State Bakersfield Roadrunners,154.8308,81.9837,72.8471,94.9668,114.0787,-19.1119,91.959,,,,,,,,0.55,0.55,0.0,0.15,0.4,0.875,0.4615,0.5,0.1429,0.5385,0.8,0.2,40.9918,10.678,10.248,18.7301,19.5161,326.4299,327.8439,29.0,16.0,310.0,374.0,20.0,11.0,3.0,0.0,13.0,6.0,7.0,1.0,2.0,8.0,2.0,8.0
5175798,Zane Adnan,399,UAlbany Great Danes,132.0787,57.7093,74.3694,105.7605,114.3134,-8.553,82.9224,,,,,,,,0.5217,0.6087,0.3636,0.4783,0.3478,0.625,0.25,0.325,0.3,0.5,0.6471,0.5833,42.3202,28.0167,23.0837,24.9851,25.9923,399.0149,401.5277,33.0,15.0,422.0,459.0,23.0,12.0,11.0,4.0,20.0,5.0,10.0,3.0,7.0,11.0,6.0,5.0
5175006,Jordan Martin,2448,North Carolina A&T Aggies,103.6956,79.6323,24.0633,82.6297,131.5503,-48.9206,72.9839,,,,,,,,0.4,0.45,0.2,0.5,0.6,0.8333,0.2667,0.3333,0.2222,0.6,0.8462,0.1429,72.9963,7.4068,13.2721,13.5011,15.0693,49.6189,49.4107,14.0,12.0,41.0,65.0,10.0,4.0,5.0,1.0,15.0,4.0,9.0,2.0,1.0,11.0,2.0,6.0
5176750,Ajay Tew,2433,UL Monroe Warhawks,123.5507,91.4365,32.1142,89.7637,127.7532,-37.9895,70.1037,,,,,,,,0.5,0.6429,0.5714,0.5,0.2857,0.75,0.2941,0.3529,0.2,0.5882,0.7692,0.2857,65.3118,11.7667,19.5935,16.9971,15.3112,522.4829,524.4488,21.0,14.0,469.0,670.0,14.0,7.0,7.0,4.0,17.0,5.0,10.0,2.0,2.0,10.0,3.0,5.0
5107782,Donovan Dent,167,New Mexico Lobos,110.9666,95.1081,15.8585,60.4361,113.7207,-53.2846,69.1431,,,,,,,,0.4604,0.5151,0.3436,0.3185,0.3608,0.7008,0.4162,0.4773,0.3206,0.3814,0.7337,0.3201,38.7333,16.946,14.0612,1528.3872,1536.1468,33.0928,36.0532,1696.0,1461.0,20.0,41.0,1325.0,610.0,422.0,145.0,1235.0,514.0,471.0,151.0,259.0,595.0,216.0,550.0
5242590,Makoi Mabor Makoi,350,UNC Wilmington Seahawks,89.1048,0.0,89.1048,123.9585,103.0915,20.867,68.2378,,,,,,,,0.3333,0.375,0.1667,0.5,0.3333,0.75,0.0,0.0,0.0,0.7143,1.0,0.3333,63.897,22.2762,0.0,13.4673,10.9551,380.7727,384.1249,12.0,0.0,472.0,396.0,12.0,4.0,6.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,0.0,6.0
5108787,Gabe Spinelli,2130,Chicago State Cougars,100.0608,108.809,-8.7482,65.735,141.7996,-76.0646,67.3164,,,,,,,,0.4243,0.4929,0.3314,0.4137,0.2754,0.7468,0.4729,0.5391,0.3583,0.3694,0.666,0.2335,33.1027,12.3091,16.6014,1007.3871,999.9171,63.8929,57.1229,1008.0,1088.0,42.0,81.0,846.0,359.0,350.0,116.0,831.0,393.0,307.0,110.0,124.0,331.0,166.0,407.0
4702606,Bryce Pope,30,USC Trojans,160.2321,95.0896,65.1425,108.6097,107.3718,1.2379,63.9046,,,,,,,,0.5556,0.6667,0.5,0.4444,0.7778,0.8571,0.4167,0.5833,0.5,0.6667,0.6667,0.25,40.7527,8.9018,20.3763,11.2337,14.723,412.4863,406.997,18.0,14.0,448.0,437.0,9.0,5.0,4.0,2.0,12.0,5.0,8.0,4.0,1.0,6.0,3.0,3.0
