athlete_id,athlete_display_name,team_id,team_display_name,ortg_on,drtg_on,nrtg_on,ortg_off,drtg_off,nrtg_off,on_off,ortg_on_pct,drtg_on_pct,nrtg_on_pct,ortg_off_pct,drtg_off_pct,nrtg_off_pct,on_off_pct,fg_pct_on,efg_pct_on,3p_pct_on,3p_rate_on,ft_rate_on,ft_pct_on,opp_fg_pct_on,opp_efg_pct_on,opp_3p_pct_on,opp_3p_rate_on,drb_pct_on,orb_pct_on,drb_per100_on,orb_per100_on,opp_orb_per100_on,poss_off_on,poss_def_on,poss_off_off,poss_def_off,pts_for_on,pts_against_on,pts_for_off,pts_against_off,fga_for_on,fgm_for_on,tpa_for_on,tpm_for_on,fga_against_on,fgm_against_on,tpa_against_on,tpm_against_on,orb_for_on,drb_for_on,orb_against_on,drb_against_on
3130761,Tyrell Sturdivant,2619,Stony Brook Seawolves,133.8798,41.1184,92.7614,113.8311,95.1567,18.6744,74.087,,,,,,,,0.4853,0.4853,,0.0,0.3971,0.7407,0.22,0.22,,0.0,0.8974,0.439,47.9715,24.5902,5.4825,73.2,72.96,2007.36,2013.52,98.0,30.0,2285.0,1916.0,68.0,33.0,0.0,0.0,50.0,11.0,0.0,0.0,18.0,35.0,4.0,23.0
3134502,Jaleni Neely,2464,Northern Arizona Lumberjacks,101.1678,109.7024,-8.5345,56.4024,138.4708,-82.0684,73.5338,,,,,,,,0.4,0.4,,0.0,0.3627,0.7206,0.4301,0.4301,,0.0,0.6595,0.3029,34.3944,16.5218,17.7592,441.84,444.84,65.6,66.44,447.0,488.0,37.0,92.0,375.0,150.0,0.0,0.0,386.0,166.0,0.0,0.0,73.0,153.0,79.0,168.0
67131,Quinton Hooker,155,North Dakota Fighting Hawks,104.2978,97.3347,6.9631,75.3101,135.7783,-60.4682,67.4313,,,,,,,,0.4621,0.4621,,0.0,0.4027,0.687,0.4319,0.4319,,0.0,0.7538,0.2521,38.7778,12.1764,12.6659,2192.76,2179.08,67.72,71.44,2287.0,2121.0,51.0,97.0,1753.0,810.0,0.0,0.0,1732.0,748.0,0.0,0.0,267.0,845.0,276.0,792.0
3947733,Hansel Atencia,2335,Liberty Flames,110.2564,65.8588,44.3976,91.0975,113.6633,-22.5658,66.9634,,,,,,,,0.4918,0.4918,,0.0,0.4098,0.76,0.2787,0.2787,,0.0,0.8478,0.2857,51.3699,12.8205,9.2202,78.0,75.92,1023.08,1013.52,86.0,50.0,932.0,1152.0,61.0,30.0,0.0,0.0,61.0,17.0,0.0,0.0,10.0,39.0,7.0,25.0
3137705,Eric Cooper Jr.,2440,Nevada Wolf Pack,142.1053,75.1979,66.9074,100.0865,98.8553,1.2313,65.6761,,,,,,,,0.597,0.597,,0.0,0.3731,0.76,0.2857,0.2857,,0.0,0.6596,0.4333,40.8971,17.1053,21.1082,76.0,75.8,2034.24,2023.16,108.0,57.0,2036.0,2000.0,67.0,40.0,0.0,0.0,63.0,18.0,0.0,0.0,13.0,31.0,16.0,17.0
61516,Gregory Graves,116,Mount St. Mary's Mountaineers,96.2494,97.7376,-1.4881,73.107,133.8103,-60.7032,59.2151,,,,,,,,0.4005,0.4005,,0.0,0.3065,0.6931,0.448,0.448,,0.0,0.6637,0.2563,30.8131,13.9472,15.6157,2172.48,2151.68,76.6,75.48,2091.0,2103.0,56.0,101.0,1850.0,741.0,0.0,0.0,1645.0,737.0,0.0,0.0,303.0,663.0,336.0,879.0
3079836,Julien Johnson,2448,North Carolina A&T Aggies,139.9759,127.2674,12.7085,81.2795,125.7945,-44.515,57.2235,,,,,,,,0.6078,0.6078,,0.0,0.5098,0.6923,0.5517,0.5517,,0.0,0.7097,0.3043,32.1826,10.5358,13.1656,66.44,68.36,76.28,75.52,93.0,87.0,62.0,95.0,51.0,31.0,0.0,0.0,58.0,32.0,0.0,0.0,7.0,22.0,9.0,16.0
3080080,Justin Latham,3246,Bethesda University Flames,76.7544,97.3136,-20.5592,41.1184,118.0891,-76.9707,56.4115,,,,,,,,0.451,0.451,,0.0,0.1765,0.4444,0.3692,0.3692,,0.0,0.6226,0.1724,45.2303,6.8531,27.4123,72.96,72.96,72.96,74.52,56.0,71.0,30.0,88.0,51.0,23.0,0.0,0.0,65.0,24.0,0.0,0.0,5.0,33.0,20.0,24.0
62692,Scott Sill,2169,Delaware State Hornets,93.5162,88.8381,4.6781,75.3552,125.9939,-50.6387,55.3168,,,,,,,,0.3787,0.3787,,0.0,0.3064,0.6806,0.3237,0.3237,,0.0,0.6409,0.3503,42.7602,20.1702,23.9605,272.68,271.28,323.8,327.0,255.0,241.0,244.0,412.0,235.0,89.0,0.0,0.0,241.0,78.0,0.0,0.0,55.0,116.0,65.0,102.0
3153382,Stephen Spurlock,2379,Maryland-Eastern Shore Hawks,129.6522,106.4844,23.1678,83.548,114.6137,-31.0657,54.2335,,,,,,,,0.4286,0.4286,,0.0,0.381,0.8333,0.4286,0.4286,,0.0,0.6452,0.4324,31.7864,24.4051,17.4825,65.56,62.92,590.08,590.68,85.0,67.0,493.0,677.0,63.0,27.0,0.0,0.0,42.0,18.0,0.0,0.0,16.0,20.0,11.0,21.0
66530,Cole Murray,94,Northern Kentucky Norse,102.5072,105.2196,-2.7124,77.0981,133.35,-56.2519,53.5394,,,,,,,,0.4392,0.4392,,0.0,0.3149,0.6994,0.432,0.432,,0.0,0.7167,0.2693,36.9908,13.4007,14.6243,1873.04,1859.92,79.12,80.24,1920.0,1957.0,61.0,107.0,1553.0,682.0,0.0,0.0,1544.0,667.0,0.0,0.0,251.0,688.0,272.0,681.0
3134244,Cody Benzel,331,Eastern Washington Eagles,149.0826,90.3955,58.6871,116.4832,111.1035,5.3798,53.3073,,,,,,,,0.5312,0.5312,,0.0,0.4531,0.6552,0.4364,0.4364,,0.0,0.8333,0.3714,42.3729,18.6353,8.4746,69.76,70.8,2038.92,2033.24,104.0,64.0,2375.0,2259.0,64.0,34.0,0.0,0.0,55.0,24.0,0.0,0.0,13.0,30.0,6.0,22.0
3134243,Will Ferris,331,Eastern Washington Eagles,149.0826,90.3955,58.6871,115.8726,110.0983,5.7744,52.9127,,,,,,,,0.5312,0.5312,,0.0,0.4531,0.6552,0.4364,0.4364,,0.0,0.8333,0.3714,42.3729,18.6353,8.4746,69.76,70.8,1888.28,1884.68,104.0,64.0,2188.0,2075.0,64.0,34.0,0.0,0.0,55.0,24.0,0.0,0.0,13.0,30.0,6.0,22.0
3960429,Chris Lydon,113,UMass Minutemen,97.5679,72.6663,24.9016,74.0083,101.432,-27.4237,52.3253,,,,,,,,0.4194,0.4194,,0.0,0.2097,0.7692,0.2812,0.2812,,0.0,0.6909,0.1842,53.1023,9.8982,23.7563,70.72,71.56,67.56,67.04,69.0,52.0,50.0,68.0,62.0,26.0,0.0,0.0,64.0,18.0,0.0,0.0,7.0,38.0,17.0,31.0
65976,Ahmad Abdullah,2448,North Carolina A&T Aggies,97.3217,111.4037,-14.082,67.5093,131.9544,-64.445,50.3631,,,,,,,,0.395,0.395,,0.0,0.3351,0.6848,0.4495,0.4495,,0.0,0.688,0.3188,35.6226,17.9072,16.1519,899.08,903.92,139.24,140.2,875.0,1007.0,94.0,185.0,767.0,303.0,0.0,0.0,732.0,329.0,0.0,0.0,161.0,322.0,146.0,344.0
67802,Mason Ramsey,2635,Tennessee Tech Golden Eagles,133.2748,81.0731,52.2016,111.7202,108.3418,3.3784,48.8232,,,,,,,,0.5484,0.5484,,0.0,0.1935,0.75,0.3333,0.3333,,0.0,0.6889,0.2333,45.6958,10.2519,20.6368,68.28,67.84,1878.8,1880.16,91.0,55.0,2099.0,2037.0,62.0,34.0,0.0,0.0,66.0,22.0,0.0,0.0,7.0,31.0,14.0,23.0
3953278,Ife Kalejaiye,2104,Carroll College (MT) Fighting Saints,88.2013,104.2908,-16.0895,52.8953,117.4307,-64.5354,48.4458,,,,,,,,0.4528,0.4528,,0.0,0.2642,0.6429,0.4107,0.4107,,0.0,0.6389,0.125,34.267,5.7837,19.3683,69.16,67.12,71.84,70.68,61.0,70.0,38.0,83.0,53.0,24.0,0.0,0.0,56.0,23.0,0.0,0.0,4.0,23.0,13.0,28.0
3908843,Doral Moore,154,Wake Forest Demon Deacons,104.9943,66.5927,38.4016,102.2455,111.1593,-8.9138,47.3155,,,,,,,,0.4576,0.4576,,0.0,0.2881,0.7059,0.3103,0.3103,,0.0,0.8293,0.3143,47.1698,15.6073,9.7114,70.48,72.08,1934.56,1937.76,74.0,48.0,1978.0,2154.0,59.0,27.0,0.0,0.0,58.0,18.0,0.0,0.0,11.0,34.0,7.0,24.0
3136747,Scottie Lindsey,77,Northwestern Wildcats,129.4233,73.9116,55.5117,110.618,101.8472,8.7708,46.7409,,,,,,,,0.5175,0.5175,,0.0,0.2719,0.5161,0.2991,0.2991,,0.0,0.7093,0.375,49.5452,19.6592,20.3054,122.08,123.12,1752.88,1749.68,158.0,91.0,1939.0,1782.0,114.0,59.0,0.0,0.0,117.0,35.0,0.0,0.0,24.0,61.0,25.0,40.0
3936079,Paris Austin,68,Boise State Broncos,126.9655,73.6241,53.3413,109.2941,102.2153,7.0788,46.2625,,,,,,,,0.4923,0.4923,,0.0,0.4,0.7308,0.3605,0.3605,,0.0,0.8087,0.4257,42.794,19.4289,10.1233,221.32,217.32,1808.88,1812.84,281.0,160.0,1977.0,1853.0,195.0,96.0,0.0,0.0,172.0,62.0,0.0,0.0,43.0,93.0,22.0,58.0
3136909,David Joseph,189,Bowling Green Falcons,103.9702,104.2453,-0.2751,78.3517,124.6499,-46.2981,46.0231,,,,,,,,0.4472,0.4472,,0.0,0.3995,0.6552,0.4276,0.4276,,0.0,0.7137,0.2937,38.4434,15.1358,15.4245,2120.8,2120.0,68.92,71.4,2205.0,2210.0,54.0,89.0,1742.0,779.0,0.0,0.0,1803.0,771.0,0.0,0.0,321.0,815.0,327.0,772.0
3134894,Dominique Collier,38,Colorado Buffaloes,109.4775,100.0353,9.4423,79.9638,116.1738,-36.21,45.6523,,,,,,,,0.431,0.431,,0.0,0.393,0.746,0.4144,0.4144,,0.0,0.7507,0.3624,41.1305,19.0674,13.6612,2029.64,2042.28,66.28,66.28,2222.0,2043.0,53.0,77.0,1733.0,747.0,0.0,0.0,1723.0,714.0,0.0,0.0,387.0,840.0,279.0,681.0
3907787,Nick Marshall,235,Memphis Tigers,112.4612,60.115,52.3462,104.929,97.937,6.9921,45.3542,,,,,,,,0.4324,0.4324,,0.0,0.2973,0.6818,0.3519,0.3519,,0.0,0.8108,0.2727,39.2054,15.5119,9.1479,77.36,76.52,2268.2,2262.68,87.0,46.0,2380.0,2216.0,74.0,32.0,0.0,0.0,54.0,19.0,0.0,0.0,12.0,30.0,7.0,32.0
3080083,Michael Walker,3246,Bethesda University Flames,72.2941,103.9357,-31.6416,41.1184,118.0891,-76.9707,45.3291,,,,,,,,0.3534,0.3534,,0.0,0.181,0.619,0.4052,0.4052,,0.0,0.6629,0.2692,40.8814,14.4588,20.7871,145.24,144.32,72.96,74.52,105.0,150.0,30.0,88.0,116.0,41.0,0.0,0.0,116.0,47.0,0.0,0.0,21.0,59.0,30.0,57.0
3141214,Connor Kern,2032,Arkansas State Red Wolves,137.5661,89.6465,47.9197,97.9245,95.2775,2.647,45.2727,,,,,,,,0.5574,0.5574,,0.0,0.6557,0.775,0.3175,0.3175,,0.0,0.7292,0.303,44.1919,13.2275,16.4141,75.6,79.2,530.0,531.08,104.0,71.0,519.0,506.0,61.0,34.0,0.0,0.0,63.0,20.0,0.0,0.0,10.0,35.0,13.0,23.0
66290,Mike Young,221,Pittsburgh Panthers,114.46,101.7566,12.7035,88.0088,120.3966,-32.3878,45.0913,,,,,,,,0.462,0.462,,0.0,0.3675,0.7633,0.4317,0.4317,,0.0,0.7231,0.3733,38.4943,18.825,14.7393,1986.72,1974.32,72.72,70.6,2274.0,2009.0,64.0,85.0,1736.0,802.0,0.0,0.0,1670.0,721.0,0.0,0.0,374.0,760.0,291.0,628.0
3133962,Earl Potts Jr.,161,Fairleigh Dickinson Knights,108.513,108.2448,0.2681,72.0769,116.6667,-44.5898,44.8579,,,,,,,,0.4671,0.4671,,0.0,0.3293,0.6959,0.4525,0.4525,,0.0,0.6406,0.3011,31.6644,15.0995,17.7618,2165.64,2150.68,74.92,78.0,2350.0,2328.0,54.0,91.0,1837.0,858.0,0.0,0.0,1717.0,777.0,0.0,0.0,327.0,681.0,382.0,759.0
67640,Brett Wishon,288,Lipscomb Bisons,117.1654,76.062,41.1034,107.4991,110.8257,-3.3266,44.43,,,,,,,,0.5,0.5,,0.0,0.1833,0.7273,0.3455,0.3455,,0.0,0.7143,0.2903,43.054,12.7047,17.2216,70.84,69.68,1547.92,1549.28,83.0,53.0,1664.0,1717.0,60.0,30.0,0.0,0.0,55.0,19.0,0.0,0.0,9.0,30.0,12.0,22.0
3151414,Arturs Bremers,2448,North Carolina A&T Aggies,139.9759,127.2674,12.7085,87.6542,118.9529,-31.2987,44.0072,,,,,,,,0.6078,0.6078,,0.0,0.5098,0.6923,0.5517,0.5517,,0.0,0.7097,0.3043,32.1826,10.5358,13.1656,66.44,68.36,700.48,703.64,93.0,87.0,614.0,837.0,51.0,31.0,0.0,0.0,58.0,32.0,0.0,0.0,7.0,22.0,9.0,16.0
3912831,Brady Twombly,2464,Northern Arizona Lumberjacks,123.7019,97.6562,26.0456,97.4176,115.3289,-17.9112,43.9569,,,,,,,,0.5172,0.5172,,0.0,0.2931,0.7059,0.3175,0.3175,,0.0,0.6889,0.3333,46.5745,16.799,21.0337,65.48,66.56,1296.48,1297.16,81.0,65.0,1263.0,1496.0,58.0,30.0,0.0,0.0,63.0,20.0,0.0,0.0,11.0,31.0,14.0,22.0
3147464,Jordan McNeil,119,Towson Tigers,128.555,80.6219,47.9331,106.6775,101.5749,5.1025,42.8305,,,,,,,,0.5116,0.5116,,0.0,0.3566,0.6739,0.3491,0.3491,,0.0,0.7308,0.4324,41.0308,22.9819,15.1166,139.24,138.92,1777.32,1782.92,179.0,112.0,1896.0,1811.0,129.0,66.0,0.0,0.0,106.0,37.0,0.0,0.0,32.0,57.0,21.0,42.0
56305,Geoffrey Groselle,156,Creighton Bluejays,107.082,102.2418,4.8402,91.0232,128.7221,-37.6989,42.5391,,,,,,,,0.4462,0.4462,,0.0,0.3838,0.7234,0.4405,0.4405,,0.0,0.7361,0.2554,37.745,12.8371,13.5348,1573.56,1573.72,63.72,64.48,1685.0,1609.0,58.0,83.0,1300.0,580.0,0.0,0.0,1319.0,581.0,0.0,0.0,202.0,594.0,213.0,589.0
66820,Jubril Adekoya,2674,Valparaiso Beacons,123.5741,62.8931,60.6811,110.6023,91.8808,18.7215,41.9596,,,,,,,,0.5091,0.5091,,0.0,0.4182,0.6522,0.2653,0.2653,,0.0,0.8421,0.2812,50.3145,14.2586,9.434,63.12,63.6,2056.92,2065.72,78.0,40.0,2275.0,1898.0,55.0,28.0,0.0,0.0,49.0,13.0,0.0,0.0,9.0,32.0,6.0,23.0
3949224,Deondre Burns,2031,Little Rock Trojans,135.482,71.0557,64.4263,108.9544,86.2295,22.7249,41.7015,,,,,,,,0.4638,0.4638,,0.0,0.3333,0.7391,0.3273,0.3273,,0.0,0.8718,0.525,49.3039,29.9487,7.2506,70.12,68.96,924.24,915.0,95.0,49.0,1007.0,789.0,69.0,32.0,0.0,0.0,55.0,18.0,0.0,0.0,21.0,34.0,5.0,19.0
