Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Ali Abdou Dibba, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Ali Abdou Dibba, Kavion McClain",695.0,1373.5,0.27,90.12345679012346,89.85401459854015,90.12,89.4,52.43,98.18,5.66,16.12,0.0,0.0,14.38,30.28,0.0,9.59,2.98,16.19,24.98,44.66,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden",735.0,1459.0,-0.47,89.86301369863014,90.3292181069959,89.86,90.21,52.05,97.67,5.89,16.37,0.0,0.0,13.97,29.86,0.0,9.79,2.88,16.3,25.07,43.83,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba",735.0,1459.0,-0.47,89.86301369863014,90.3292181069959,89.86,90.21,52.05,97.67,5.89,16.37,0.0,0.0,13.97,29.86,0.0,9.79,2.88,16.3,25.07,43.83,Abilene Christian Wildcats
"Kavion McClain, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Hunter Jack Madden, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Airion Simmons, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Hunter Jack Madden, Kavion McClain",775.0,1531.5,-3.83,86.46714378659726,90.30144167758847,86.47,89.66,50.81,98.57,5.53,16.72,0.0,0.0,14.44,29.8,0.0,9.82,3.06,15.88,24.46,44.24,Abilene Christian Wildcats
"Airion Simmons, Kavion McClain",775.0,1531.5,-3.83,86.46714378659726,90.30144167758847,86.47,89.66,50.81,98.57,5.53,16.72,0.0,0.0,14.44,29.8,0.0,9.82,3.06,15.88,24.46,44.24,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden",815.0,1617.0,-4.29,86.41975308641975,90.70631970260223,86.42,90.37,50.56,98.09,5.74,16.91,0.0,0.0,14.07,29.44,0.0,10.0,2.96,15.99,24.57,43.51,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele",85.0,187.5,-11.11,77.12765957446808,88.23529411764706,77.13,87.77,46.28,87.23,6.38,18.09,0.0,0.0,6.91,23.4,0.0,13.83,1.6,19.68,24.47,30.31,Abilene Christian Wildcats
"Cameron Steele, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Hunter Jack Madden, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Ali Abdou Dibba, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele",165.0,345.5,-24.01,66.95402298850574,90.96209912536443,66.95,89.66,41.95,93.97,5.46,19.83,0.0,0.0,10.63,24.43,0.0,12.93,2.59,16.67,22.41,35.06,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden",165.0,345.5,-24.01,66.95402298850574,90.96209912536443,66.95,89.66,41.95,93.97,5.46,19.83,0.0,0.0,10.63,24.43,0.0,12.93,2.59,16.67,22.41,35.06,Abilene Christian Wildcats
"Cameron Steele, Kavion McClain",125.0,260.0,-27.5,61.13207547169811,88.62745098039215,61.13,85.28,40.75,95.47,4.15,19.62,0.0,0.0,11.7,24.91,0.0,12.83,3.02,16.23,21.13,36.61,Abilene Christian Wildcats
"Cameron Steele, Leonardo Bettiol",40.0,82.5,-35.51,52.4390243902439,87.95180722891565,52.44,89.02,37.8,106.1,4.88,21.95,0.0,0.0,14.63,26.83,0.0,10.98,7.32,8.54,21.95,41.46,Abilene Christian Wildcats
"Airion Simmons, JV Seat",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Cameron Steele, JV Seat",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
