team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,356,728,1084,1757,607,2109.52
5,346,733,1079,1895,701,2241.92
6,304,809,1113,1797,509,2058.76
8,304,717,1021,1732,527,2168.6
9,377,830,1207,1819,716,2154.44
12,323,714,1037,1970,759,2257.84
13,250,763,1013,1587,576,2003.72
16,248,684,932,1750,534,1991.16
21,250,670,920,1635,664,2000.76
22,7,34,41,53,23,73.56
23,249,679,928,1739,621,1961.96
24,269,705,974,1703,699,2024.8400000000001
25,304,790,1094,1712,656,1976.6
26,285,700,985,1652,652,2069.0
27,232,777,1009,1741,506,2169.64
28,301,803,1104,1788,640,2045.28
30,393,720,1113,1864,687,2098.8
35,14,28,42,72,26,70.4
36,277,739,1016,1745,762,2068.04
38,272,772,1044,1752,599,2153.44
41,282,651,933,1686,492,2115.72
42,282,682,964,1596,609,1835.16
43,218,625,843,1475,597,1813.44
44,250,588,838,1508,498,1826.8
45,339,750,1089,1936,758,2182.6
46,336,817,1153,1941,756,2163.32
47,327,695,1022,1772,658,2212.72
48,310,786,1096,1775,619,2083.08
50,331,711,1042,1572,541,1905.6
52,327,772,1099,1829,746,2122.16
53,15,22,37,65,23,66.84
55,265,729,994,1749,828,2059.24
56,274,677,951,1687,636,1924.44
57,354,831,1185,1883,579,2145.32
58,302,750,1052,1760,682,2155.52
59,331,802,1133,1830,645,2084.56
60,22,53,75,117,53,147.24
61,333,765,1098,1846,682,2107.88
62,289,737,1026,1812,474,2087.84
66,244,676,920,1462,680,1975.96
68,256,733,989,1762,635,2081.88
70,272,763,1035,1750,557,2071.92
71,253,717,970,1659,643,2036.96
73,9,27,36,61,23,64.8
75,16,31,47,63,21,72.08
77,285,798,1083,1641,697,2019.64
79,275,716,991,1666,577,2009.92
82,314,871,1185,1782,608,2162.84
84,317,722,1039,1826,696,2107.2
85,322,690,1012,1780,689,2083.56
87,280,836,1116,1812,654,2018.0
88,281,769,1050,1788,722,2201.7599999999998
89,8,29,37,61,21,61.959999999999994
91,262,720,982,1614,830,1939.92
93,288,735,1023,1802,751,2023.08
94,312,731,1043,1599,631,1995.72
96,272,668,940,1764,615,2071.56
97,302,722,1024,1800,720,2058.8
98,349,790,1139,1876,804,2118.8
99,296,752,1048,1753,734,2044.4
100,41,91,132,198,58,216.76
101,6,39,45,64,19,79.8
103,293,767,1060,1770,706,2079.52
104,243,755,998,1614,627,1998.24
106,5,31,36,45,22,65.68
107,334,849,1183,1865,649,2135.52
108,238,664,902,1612,625,1906.44
111,259,690,949,1687,497,1943.56
112,16,25,41,62,31,65.84
113,297,737,1034,1736,709,2097.8
116,310,750,1060,1745,634,2038.8
117,32,83,115,191,76,217.12
119,282,688,970,1722,684,2030.68
120,281,704,985,1701,547,1993.6
127,272,707,979,1734,667,1978.0
130,301,810,1111,1889,638,2125.56
131,8,24,32,67,18,71.96
135,319,744,1063,1740,540,1891.8
139,306,740,1046,1864,717,2144.48
140,310,719,1029,1677,682,2021.72
142,400,756,1156,1764,774,2180.4
145,317,741,1058,1762,596,2060.12
147,237,708,945,1657,585,2101.52
149,224,668,892,1516,535,1845.28
150,290,672,962,1797,627,2035.04
151,310,765,1075,1788,609,2108.68
152,287,800,1087,1765,580,2159.32
153,272,800,1072,1915,610,2189.0
154,289,778,1067,1867,733,2178.32
155,270,821,1091,1816,582,2109.44
156,267,761,1028,1942,571,2158.2799999999997
158,328,775,1103,1891,824,2112.2
159,253,740,993,1669,580,1981.56
160,254,770,1024,1602,536,1850.96
161,276,766,1042,1709,684,2194.12
163,227,659,886,1620,531,1885.1200000000001
164,301,765,1066,1697,732,2049.4
166,203,603,806,1368,618,1707.88
167,312,757,1069,1903,739,2228.56
171,344,801,1145,1792,634,2046.56
172,258,660,918,1587,634,1965.8
175,7,34,41,60,32,75.48
179,296,763,1059,1653,653,2070.4
183,391,730,1121,1922,930,2112.92
188,5,28,33,58,27,69.92
189,298,776,1074,1857,708,2187.04
190,18,52,70,111,33,136.44
193,322,733,1055,1764,643,2134.76
194,308,715,1023,1816,681,2061.0
195,322,754,1076,1814,705,2144.08
197,320,718,1038,1785,676,2119.2
198,314,811,1125,1949,781,2210.56
200,18,19,37,53,22,52.24
201,291,710,1001,1785,547,2054.16
202,333,792,1125,1764,704,1992.8
204,308,733,1041,1685,644,1994.56
212,18,32,50,70,27,66.36
213,268,815,1083,1793,682,2006.4
218,320,746,1066,1809,606,2097.64
219,300,672,972,1749,776,1988.8
221,315,738,1053,1812,717,2101.64
222,265,755,1020,1707,709,2004.24
224,19,44,63,131,77,148.07999999999998
225,218,711,929,1541,571,1877.16
227,315,749,1064,1760,617,2050.04
228,277,745,1022,1790,734,2117.7200000000003
231,284,721,1005,1798,631,2168.04
232,283,755,1038,1853,602,2198.28
233,274,751,1025,1744,700,1997.36
235,362,708,1070,1854,799,2258.12
236,292,768,1060,1853,774,2115.6
238,344,785,1129,1849,684,2071.32
239,306,679,985,1737,659,2091.0
241,15,32,47,68,17,80.68
242,275,789,1064,1917,704,2219.68
245,332,661,993,1696,780,2069.0
248,308,653,961,1596,707,1981.08
249,260,628,888,1448,503,1829.0
250,298,749,1047,1670,636,2084.32
251,312,765,1077,1732,616,2189.96
252,247,748,995,1728,643,2199.44
253,275,772,1047,1871,693,2302.12
254,327,755,1082,1862,660,2051.8
255,16,30,46,73,28,70.92
256,307,754,1061,1803,685,2267.0
257,262,797,1059,1780,727,2072.92
258,228,694,922,1510,596,1807.88
259,296,747,1043,1818,648,2069.84
261,212,765,977,1652,605,1981.8
263,6,28,34,53,25,69.96000000000001
264,407,772,1179,1939,721,2154.12
265,260,726,986,1702,545,1987.96
269,320,758,1078,1771,666,2182.36
270,388,694,1082,1913,814,2186.88
275,239,819,1058,1608,579,1920.48
276,401,803,1204,1959,675,2269.88
277,288,673,961,1694,591,2156.48
278,259,722,981,1559,584,1903.72
279,328,815,1143,1820,726,2191.0
282,248,768,1016,1789,637,2200.24
284,344,783,1127,1822,735,2113.92
288,278,748,1026,1910,745,2189.2
289,16,26,42,73,34,73.72
290,290,788,1078,1725,646,2085.24
