Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
Drake Green,120.0,248.5,18.34,95.1417004048583,76.8,95.14,77.73,52.63,98.79,5.67,14.17,0.0,0.0,13.77,29.96,0.0,12.96,3.24,14.98,30.36,43.73,Abilene Christian Wildcats
Hayden Farquhar,40.0,85.5,13.21,87.65432098765432,74.44444444444444,87.65,82.72,53.09,90.12,7.41,20.99,0.0,0.0,11.11,29.63,0.0,8.64,2.47,20.99,37.04,40.74,Abilene Christian Wildcats
Hayden Howell,119.3,241.5,8.77,97.03389830508475,88.25910931174089,97.03,92.37,56.36,94.49,8.47,20.34,0.0,0.0,9.32,27.97,0.0,8.47,2.54,14.83,33.05,37.29,Abilene Christian Wildcats
Jovan Crnic,530.0,1052.0,3.21,90.2818270165209,87.06976744186046,90.28,90.96,49.47,93.29,8.84,22.74,0.0,0.0,9.91,30.13,0.0,8.75,3.4,16.62,28.09,40.04,Abilene Christian Wildcats
Parker Wentz,969.0,1949.0,0.97,89.95290423861853,88.97835933568193,89.95,92.52,48.93,93.41,9.05,23.97,0.0,0.0,9.99,28.89,0.0,9.21,3.04,16.59,27.21,38.88,Abilene Christian Wildcats
Jaren Lewis,400.0,800.5,0.75,89.75979772439949,89.01234567901236,89.76,91.15,49.81,93.68,7.96,20.48,0.0,0.0,10.49,27.05,0.0,9.86,2.91,16.81,27.18,37.54,Abilene Christian Wildcats
Duran Porter,1089.0,2207.0,0.35,88.42250922509226,88.06767586821015,88.42,91.24,48.66,93.17,8.63,23.15,0.0,0.0,10.24,28.64,0.0,9.36,2.95,17.07,27.44,38.88,Abilene Christian Wildcats
Austin Cooke,689.6,1403.5,-0.44,86.80758017492711,87.24738675958189,86.81,91.25,47.16,92.78,8.89,24.27,0.0,0.0,10.06,29.96,0.0,8.89,3.13,17.27,28.13,40.02,Abilene Christian Wildcats
Jaylen Franklin,879.0,1770.0,-0.97,86.40275387263338,87.36783528102393,86.4,90.07,47.45,92.66,8.15,22.78,0.0,0.0,10.15,28.51,0.0,9.81,2.98,17.5,27.08,38.66,Abilene Christian Wildcats
Jalen Little,769.0,1570.0,-2.74,89.11917098445595,91.8546365914787,89.12,94.95,48.9,93.39,9.2,23.64,0.0,0.0,9.78,27.72,0.0,8.68,2.78,16.39,27.85,37.5,Abilene Christian Wildcats
Isaiah Tripp,40.0,90.0,-38.71,61.29032258064516,100.0,61.29,93.55,39.78,90.32,5.38,20.43,0.0,0.0,11.83,24.73,0.0,7.53,1.08,21.51,21.51,36.56,Abilene Christian Wildcats
Dezmond James,80.0,185.0,9.36,87.43169398907104,78.07486631016043,87.43,79.78,50.27,97.27,6.56,13.11,0.0,0.0,12.02,31.69,0.0,8.2,2.73,14.75,26.23,43.71,Air Force Falcons
Ryan Manning,120.0,258.0,0.5,83.96946564885496,83.46456692913385,83.97,80.92,51.91,96.56,3.82,20.23,0.0,0.0,10.31,32.44,0.0,6.11,1.91,13.74,23.28,42.75,Air Force Falcons
Frank Toohey,375.0,741.0,-0.3,87.5,87.79840848806366,87.5,90.93,48.21,92.99,9.07,24.86,0.0,0.0,10.44,31.59,0.0,7.69,2.61,17.45,27.47,42.03,Air Force Falcons
Jacob Van,335.0,660.5,-1.09,92.85714285714286,93.94387001477105,92.86,98.76,49.38,93.17,10.56,27.17,0.0,0.0,10.25,32.3,0.0,7.14,2.48,17.08,27.33,42.55,Air Force Falcons
Pervis Louder,80.0,148.5,-1.35,81.16883116883116,82.51748251748252,81.17,76.62,46.75,88.96,7.14,20.13,0.0,0.0,6.49,33.12,0.0,7.79,1.95,17.53,22.08,39.61,Air Force Falcons
CJ Siples,495.0,981.0,-1.7,88.24130879345603,89.9390243902439,88.24,90.49,48.98,94.38,8.18,23.72,0.0,0.0,11.35,32.31,0.0,8.28,2.56,16.97,23.52,43.66,Air Force Falcons
Zach Kocur,1300.0,2603.0,-5.52,84.06298003072197,89.58493466564181,84.06,89.52,47.43,94.66,7.76,22.89,0.0,0.0,10.87,31.72,0.0,7.57,2.23,16.21,23.73,42.59,Air Force Falcons
Hayden Graham,1260.0,2518.0,-6.59,83.75694996028594,90.3494837172359,83.76,90.35,47.18,94.56,7.78,23.11,0.0,0.0,10.76,31.61,0.0,7.59,2.18,16.2,23.75,42.37,Air Force Falcons
Trevor Lyons,885.0,1794.0,-7.04,82.29109020475927,89.33183604716451,82.29,88.05,47.21,95.41,7.14,21.53,0.0,0.0,11.01,31.93,0.0,7.42,2.05,15.61,22.63,42.94,Air Force Falcons
Zach Moer,885.0,1780.5,-7.46,83.11906092789268,90.57562076749436,83.12,89.71,47.23,95.03,7.43,22.02,0.0,0.0,10.9,31.75,0.0,7.6,2.12,15.87,22.53,42.65,Air Force Falcons
Kyle Broekhuis,605.0,1184.0,-9.91,78.83642495784149,88.74788494077835,78.84,88.45,44.94,94.35,7.59,23.61,0.0,0.0,11.05,31.03,0.0,7.42,2.02,16.69,23.36,42.08,Air Force Falcons
Joe Tuss,80.0,161.5,-12.11,80.83832335329342,92.94871794871796,80.84,86.83,43.71,100.6,7.78,25.75,0.0,0.0,14.37,28.14,0.0,7.78,2.99,13.77,21.56,42.51,Air Force Falcons
Josh Williams,199.5,389.0,24.95,101.77664974619289,76.82291666666666,101.78,74.87,51.27,104.06,14.97,38.83,0.0,0.0,18.02,38.58,0.0,6.6,5.08,13.96,20.3,56.6,Akron Zips
Aaron Jackson,160.0,301.0,15.95,98.00664451827242,82.05980066445183,98.01,82.06,46.84,97.34,16.61,43.52,0.0,0.0,9.3,34.55,0.0,8.31,4.65,11.96,19.27,43.85,Akron Zips
Pat Forsythe,759.5,1523.0,12.9,96.93011103853691,84.02640264026402,96.93,83.15,50.16,97.84,14.57,35.86,0.0,0.0,13.0,34.23,0.0,6.66,5.62,15.15,22.86,47.23,Akron Zips
Kwan Cheatham Jr.,1284.3,2532.0,11.97,96.65090622537431,84.67933491686462,96.65,84.28,49.17,99.61,14.81,38.49,0.0,0.0,13.48,34.2,0.0,6.9,4.85,13.87,22.14,47.68,Akron Zips
Antino Jackson,1244.3,2457.0,11.73,95.89930978481527,84.16972664218686,95.9,83.76,49.09,99.19,14.45,37.92,0.0,0.0,13.15,34.06,0.0,6.94,4.91,13.97,22.29,47.21,Akron Zips
Reggie McAdams,1323.9,2609.0,11.29,96.36294027565084,85.0729086722947,96.36,84.88,49.04,99.54,14.66,38.51,0.0,0.0,13.44,34.11,0.0,6.78,4.86,13.9,22.4,47.55,Akron Zips
Noah Robotham,1004.0,1961.0,9.69,95.92044875063743,86.23151453340132,95.92,86.23,48.65,98.93,14.64,39.32,0.0,0.0,12.39,33.5,0.0,6.99,4.9,13.46,22.23,45.89,Akron Zips
Jake Kretzer,280.0,571.5,4.86,96.08540925266904,91.22203098106712,96.09,94.31,48.75,101.96,14.41,39.15,0.0,0.0,16.37,32.74,0.0,6.23,3.56,14.41,25.27,49.11,Akron Zips
Isaiah Johnson,364.0,701.5,4.05,93.40974212034384,89.36170212765957,93.41,90.26,46.99,102.44,14.33,41.4,0.0,0.0,15.04,33.81,0.0,5.3,4.01,12.61,23.35,48.85,Akron Zips
Rashawn Green,289.7,550.5,0.59,85.76709796672827,85.17857142857143,85.77,88.17,47.32,100.92,8.13,27.17,0.0,0.0,18.48,30.68,0.0,9.61,2.96,17.56,26.43,49.16,Alabama A&M Bulldogs
Ladarius Tabb,449.7,868.0,-3.42,85.1764705882353,88.60045146726863,85.18,92.35,45.65,100.47,8.71,27.65,0.0,0.0,17.18,29.18,0.0,9.29,2.82,16.71,26.94,46.36,Alabama A&M Bulldogs
Nicholas West,449.7,868.0,-3.42,85.1764705882353,88.60045146726863,85.18,92.35,45.65,100.47,8.71,27.65,0.0,0.0,17.18,29.18,0.0,9.29,2.82,16.71,26.94,46.36,Alabama A&M Bulldogs
Rakiya Battle,449.7,868.0,-3.42,85.1764705882353,88.60045146726863,85.18,92.35,45.65,100.47,8.71,27.65,0.0,0.0,17.18,29.18,0.0,9.29,2.82,16.71,26.94,46.36,Alabama A&M Bulldogs
Christopher Thomas,405.0,782.5,-4.79,84.07310704960835,88.86107634543178,84.07,92.69,44.91,100.13,8.62,26.76,0.0,0.0,16.84,28.72,0.0,9.27,3.0,16.71,27.28,45.56,Alabama A&M Bulldogs
Arthur Wade,204.7,403.0,-6.22,86.51399491094148,92.7360774818402,86.51,97.46,44.78,100.51,9.67,30.03,0.0,0.0,16.03,27.99,0.0,8.91,2.29,15.52,26.97,44.02,Alabama A&M Bulldogs
