Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Cameron Steele, Damien Daniels, Reggie Miller",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Damien Daniels",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Damien Daniels, Mahki Morris, Reggie Miller",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Cameron Steele, Damien Daniels, Mahki Morris",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Airion Simmons, Damien Daniels, Reggie Miller",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Airion Simmons, Damien Daniels, Mahki Morris",175.0,351.5,19.69,93.98280802292264,74.29378531073446,93.98,75.36,52.15,104.58,8.02,26.36,0.0,0.0,19.48,28.08,0.0,15.76,2.29,14.9,25.5,47.56,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Reggie Miller",695.0,1433.0,19.17,92.9616724738676,73.79454926624737,92.96,73.59,51.71,99.51,8.29,25.57,0.0,0.0,14.77,28.01,0.0,14.49,2.23,15.26,26.13,42.78,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Mahki Morris",695.0,1433.0,19.17,92.9616724738676,73.79454926624737,92.96,73.59,51.71,99.51,8.29,25.57,0.0,0.0,14.77,28.01,0.0,14.49,2.23,15.26,26.13,42.78,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Coryon Mason",520.0,1081.5,19.0,92.63351749539595,73.63045496750232,92.63,73.02,51.57,97.88,8.38,25.32,0.0,0.0,13.26,27.99,0.0,14.09,2.21,15.38,26.34,41.25,Abilene Christian Wildcats
"Cameron Steele, Mahki Morris, Reggie Miller",775.0,1588.0,15.05,92.12846347607054,77.07808564231739,92.13,77.08,51.45,99.31,8.25,25.94,0.0,0.0,14.55,27.2,0.0,14.04,2.08,15.24,26.7,41.75,Abilene Christian Wildcats
