Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Mahki Morris, Paul Hiepler, Reggie Miller",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Kolton Kohl, Paul Hiepler, Reggie Miller",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Kolton Kohl, Mahki Morris, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Joe Pleasant, Paul Hiepler, Reggie Miller",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Joe Pleasant, Mahki Morris, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Joe Pleasant, Kolton Kohl, Paul Hiepler",40.0,79.5,30.3,106.25,75.9493670886076,106.25,75.0,53.75,102.5,15.0,41.25,0.0,0.0,18.75,36.25,0.0,17.5,6.25,16.25,22.5,55.0,Abilene Christian Wildcats
"Coryon Mason, Damien Daniels, Kolton Kohl",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Damien Daniels, Joe Pleasant",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Kolton Kohl, Reggie Miller",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
"Coryon Mason, Joe Pleasant, Reggie Miller",400.0,814.0,22.15,98.03680981595092,75.89175891758919,98.04,75.71,52.64,99.75,10.67,26.75,0.0,0.0,18.04,32.64,0.0,13.01,3.8,18.28,25.77,50.68,Abilene Christian Wildcats
