Combo,Mins,Avg_Poss,NetRtg,ORtg,DRtg,PF_100,PA_100,FGM_100,FGA_100,FG3M_100,FG3A_100,FTM_100,FTA_100,ORB_100,DRB_100,AST_100,STL_100,BLK_100,TOV_100,Foul_100,REB_100,Team
"Ali Abdou Dibba, Kavion McClain, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Leonardo Bettiol",650.0,1271.5,1.11,91.74528301886792,90.6372934697089,91.75,90.57,52.91,99.21,5.82,16.12,0.0,0.0,15.02,30.82,0.0,9.2,3.07,15.8,25.16,45.84,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Kavion McClain",695.0,1373.5,0.27,90.12345679012346,89.85401459854015,90.12,89.4,52.43,98.18,5.66,16.12,0.0,0.0,14.38,30.28,0.0,9.59,2.98,16.19,24.98,44.66,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden, Kavion McClain",695.0,1373.5,0.27,90.12345679012346,89.85401459854015,90.12,89.4,52.43,98.18,5.66,16.12,0.0,0.0,14.38,30.28,0.0,9.59,2.98,16.19,24.98,44.66,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Hunter Jack Madden",735.0,1459.0,-0.47,89.86301369863014,90.3292181069959,89.86,90.21,52.05,97.67,5.89,16.37,0.0,0.0,13.97,29.86,0.0,9.79,2.88,16.3,25.07,43.83,Abilene Christian Wildcats
"Hunter Jack Madden, Kavion McClain, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Airion Simmons, Kavion McClain, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Leonardo Bettiol",690.0,1354.0,-1.11,89.36484490398819,90.47267355982275,89.36,90.47,51.99,99.63,5.76,16.47,0.0,0.0,14.99,30.58,0.0,9.31,3.32,15.36,24.96,45.57,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Kavion McClain",775.0,1531.5,-3.83,86.46714378659726,90.30144167758847,86.47,89.66,50.81,98.57,5.53,16.72,0.0,0.0,14.44,29.8,0.0,9.82,3.06,15.88,24.46,44.24,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele, Kavion McClain",45.0,102.0,-9.32,70.47619047619048,79.7979797979798,70.48,75.24,46.67,85.71,3.81,16.19,0.0,0.0,6.67,23.81,0.0,14.29,1.9,20.95,22.86,30.48,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Cameron Steele",85.0,187.5,-11.11,77.12765957446808,88.23529411764706,77.13,87.77,46.28,87.23,6.38,18.09,0.0,0.0,6.91,23.4,0.0,13.83,1.6,19.68,24.47,30.31,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele, Hunter Jack Madden",85.0,187.5,-11.11,77.12765957446808,88.23529411764706,77.13,87.77,46.28,87.23,6.38,18.09,0.0,0.0,6.91,23.4,0.0,13.83,1.6,19.68,24.47,30.31,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Ali Abdou Dibba, Cameron Steele, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Ali Abdou Dibba, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Ali Abdou Dibba, Hunter Jack Madden, Nasir DeGruy",40.0,85.5,-12.19,85.54216867469879,97.72727272727273,85.54,103.61,45.78,89.16,9.64,20.48,0.0,0.0,7.23,22.89,0.0,13.25,1.2,18.07,26.51,30.12,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Hunter Jack Madden",165.0,345.5,-24.01,66.95402298850574,90.96209912536443,66.95,89.66,41.95,93.97,5.46,19.83,0.0,0.0,10.63,24.43,0.0,12.93,2.59,16.67,22.41,35.06,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, Kavion McClain",125.0,260.0,-27.5,61.13207547169811,88.62745098039215,61.13,85.28,40.75,95.47,4.15,19.62,0.0,0.0,11.7,24.91,0.0,12.83,3.02,16.23,21.13,36.61,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Kavion McClain",125.0,260.0,-27.5,61.13207547169811,88.62745098039215,61.13,85.28,40.75,95.47,4.15,19.62,0.0,0.0,11.7,24.91,0.0,12.83,3.02,16.23,21.13,36.61,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, Leonardo Bettiol",40.0,82.5,-35.51,52.4390243902439,87.95180722891565,52.44,89.02,37.8,106.1,4.88,21.95,0.0,0.0,14.63,26.83,0.0,10.98,7.32,8.54,21.95,41.46,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, Leonardo Bettiol",40.0,82.5,-35.51,52.4390243902439,87.95180722891565,52.44,89.02,37.8,106.1,4.88,21.95,0.0,0.0,14.63,26.83,0.0,10.98,7.32,8.54,21.95,41.46,Abilene Christian Wildcats
"Cameron Steele, Kavion McClain, Leonardo Bettiol",40.0,82.5,-35.51,52.4390243902439,87.95180722891565,52.44,89.02,37.8,106.1,4.88,21.95,0.0,0.0,14.63,26.83,0.0,10.98,7.32,8.54,21.95,41.46,Abilene Christian Wildcats
"Airion Simmons, Hunter Jack Madden, JV Seat",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Airion Simmons, JV Seat, Kavion McClain",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Cameron Steele, Hunter Jack Madden, JV Seat",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Cameron Steele, JV Seat, Kavion McClain",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Airion Simmons, Cameron Steele, JV Seat",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Hunter Jack Madden, JV Seat, Kavion McClain",40.0,75.5,-43.68,57.692307692307686,101.36986301369863,57.69,94.87,35.9,97.44,3.85,21.79,0.0,0.0,15.38,24.36,0.0,12.82,0.0,17.95,17.95,39.74,Abilene Christian Wildcats
"Byron Brown, Ethan Taylor, Jeffrey Mills",120.0,206.5,-7.26,96.55172413793103,103.80952380952382,96.55,107.39,50.25,102.46,13.3,36.45,0.0,0.0,20.69,25.12,0.0,11.33,3.45,18.23,25.62,45.81,Air Force Falcons
"Beau Becker, Byron Brown, Jeffrey Mills",120.0,206.5,-7.26,96.55172413793103,103.80952380952382,96.55,107.39,50.25,102.46,13.3,36.45,0.0,0.0,20.69,25.12,0.0,11.33,3.45,18.23,25.62,45.81,Air Force Falcons
"Byron Brown, Jeffrey Mills, Rytis Petraitis",120.0,206.5,-7.26,96.55172413793103,103.80952380952382,96.55,107.39,50.25,102.46,13.3,36.45,0.0,0.0,20.69,25.12,0.0,11.33,3.45,18.23,25.62,45.81,Air Force Falcons
"Beau Becker, Jeffrey Mills, Rytis Petraitis",525.0,909.0,-8.45,98.53438556933483,106.98174006444683,98.53,112.29,48.82,97.52,14.54,37.43,0.0,0.0,14.88,27.96,0.0,8.46,4.96,17.36,25.48,42.84,Air Force Falcons
"Ethan Taylor, Jeffrey Mills, Rytis Petraitis",525.0,909.0,-8.45,98.53438556933483,106.98174006444683,98.53,112.29,48.82,97.52,14.54,37.43,0.0,0.0,14.88,27.96,0.0,8.46,4.96,17.36,25.48,42.84,Air Force Falcons
"Jeffrey Mills, Kellan Boylan, Rytis Petraitis",405.0,702.5,-8.78,99.12280701754386,107.90568654646324,99.12,113.74,48.39,96.05,14.91,37.72,0.0,0.0,13.16,28.8,0.0,7.6,5.41,17.11,25.44,41.96,Air Force Falcons
"Beau Becker, Ethan Taylor, Jeffrey Mills",565.0,985.0,-10.04,97.29166666666667,107.32673267326733,97.29,112.92,48.96,97.6,13.65,36.04,0.0,0.0,15.31,27.6,0.0,8.54,4.79,17.71,25.94,42.91,Air Force Falcons
"Beau Becker, Ethan Taylor, Rytis Petraitis",725.0,1246.0,-10.49,96.34854771784232,106.83760683760684,96.35,114.11,47.8,96.51,13.94,37.93,0.0,0.0,13.53,27.8,0.0,8.3,4.98,17.01,26.56,41.33,Air Force Falcons
"Ethan Taylor, Jeffrey Mills, Kellan Boylan",445.0,778.5,-10.76,97.49009247027742,108.25,97.49,114.4,48.61,96.3,13.74,35.93,0.0,0.0,13.87,28.27,0.0,7.79,5.15,17.57,26.02,42.14,Air Force Falcons
"Beau Becker, Jeffrey Mills, Kellan Boylan",445.0,778.5,-10.76,97.49009247027742,108.25,97.49,114.4,48.61,96.3,13.74,35.93,0.0,0.0,13.87,28.27,0.0,7.79,5.15,17.57,26.02,42.14,Air Force Falcons
